Date,AC.PA,ACA.PA,ALO.PA,BN.PA,DG.PA,DSY.PA,EDEN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LI.PA,MC.PA,ML.PA,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,SU.PA,TEP.PA,TTE.PA,URW.PA,VIV.PA,WLN.PA
2017-11-17,36.12578582763672,8.185991287231445,26.78761100769043,53.28007888793945,65.61919403076172,17.19822120666504,19.59971046447754,8.72592544555664,47.64391326904297,29.551212310791016,75.29386138916016,298.81219482421875,20.681455612182617,214.17987060546875,22.540512084960938,164.29685974121094,8.481588363647461,40.53089141845703,102.6532211303711,412.4806823730469,69.32194519042969,81.27075958251953,54.64937210083008,38.80977249145508,60.285667419433594,103.1766357421875,28.55202865600586,,6.71886682510376,43.084999084472656
2017-11-20,36.24292755126953,8.153946876525879,26.929262161254883,53.42696762084961,65.99809265136719,17.445858001708984,19.809885025024414,8.759474754333496,47.60205841064453,29.387359619140625,75.29386138916016,303.65240478515625,20.477210998535156,216.48147583007812,22.703643798828125,165.4488983154297,8.499621391296387,40.59843444824219,103.36412811279297,413.3661804199219,70.80677032470703,80.98186492919922,54.88121795654297,39.41028594970703,60.617698669433594,103.86133575439453,28.67232322692871,,6.793157577514648,43.939998626708984
2017-11-21,36.25160217285156,8.1568603515625,27.086652755737305,53.53519821166992,66.2068862915039,17.63590431213379,19.620315551757812,8.771674156188965,47.96014404296875,29.325916290283203,74.7291488647461,306.6726989746094,20.53937339782715,218.60935974121094,22.703643798828125,165.71475219726562,8.5026273727417,40.66597366333008,103.97000885009766,413.4593811035156,70.464111328125,81.1868896484375,55.381126403808594,39.26826858520508,60.277164459228516,103.6473617553711,28.946828842163086,,6.879334926605225,43.9900016784668
2017-11-22,36.05203628540039,8.104422569274902,27.074846267700195,53.720733642578125,66.93373107910156,17.4074649810791,19.69861602783203,8.796073913574219,47.57880401611328,29.19620132446289,75.20829010009766,302.413330078125,20.65777587890625,214.57069396972656,22.39657974243164,164.82858276367188,8.520660400390625,40.943634033203125,104.09119415283203,412.853515625,69.8685531616211,81.00981903076172,55.57674789428711,39.25609588623047,60.31120300292969,103.26222229003906,29.15965461730957,,6.861505508422852,43.334999084472656
2017-11-23,36.36874008178711,8.11316204071045,27.61783790588379,54.30826187133789,67.1579818725586,17.41898536682129,19.78515625,8.850973129272461,47.82992935180664,29.261058807373047,75.90133666992188,302.76177978515625,20.758411407470703,216.09063720703125,22.559711456298828,165.4488983154297,8.56874942779541,40.98115921020508,104.29316711425781,414.20513916015625,69.77064514160156,81.0750503540039,56.178077697753906,39.856605529785156,61.12852478027344,103.56177520751953,29.23984718322754,,6.903107166290283,43.0
2017-11-24,36.2819709777832,8.229689598083496,27.440776824951172,54.725738525390625,67.00334167480469,17.54568099975586,19.743946075439453,8.817423820495605,47.439292907714844,29.708232879638672,75.19117736816406,303.1877746582031,20.51569366455078,216.7854766845703,22.617279052734375,165.89195251464844,8.574759483337402,40.951141357421875,104.73746490478516,413.5060119628906,70.05619812011719,80.888671875,56.11287307739258,39.50360870361328,61.085960388183594,103.56177520751953,29.209009170532227,,6.91648006439209,43.099998474121094
2017-11-27,36.26895523071289,8.174339294433594,27.21649742126465,54.49380874633789,66.61671447753906,17.54568099975586,19.846973419189453,8.80217456817627,47.718318939208984,29.28836441040039,74.15589141845703,297.4956970214844,20.53937339782715,214.96151733398438,22.607688903808594,164.6956329345703,8.604813575744629,41.0186767578125,104.4547119140625,410.6163635253906,69.07718658447266,81.06573486328125,55.721641540527344,39.19117736816406,60.71134948730469,105.23075103759766,29.156557083129883,,6.831788539886475,43.095001220703125
2017-11-28,36.507572174072266,8.183077812194824,27.20075798034668,55.181846618652344,67.21985626220703,17.651264190673828,19.995330810546875,8.850973129272461,47.81132507324219,29.377119064331055,72.4617919921875,290.5258483886719,20.518651962280273,214.48387145996094,23.28898811340332,165.80337524414062,8.661921501159668,41.641536712646484,105.22218322753906,409.1715393066406,69.51773834228516,82.85498046875,56.040428161621094,39.34536361694336,60.98377990722656,105.1451644897461,29.307695388793945,,6.785727500915527,42.994998931884766
2017-11-29,36.58999252319336,8.261734008789062,27.24403953552246,55.22049331665039,67.1966552734375,17.10224151611328,19.991207122802734,9.027871131896973,47.13701248168945,29.284948348999023,71.87140655517578,291.106689453125,20.489055633544922,212.87705993652344,23.471311569213867,165.67042541503906,8.691974639892578,42.024253845214844,105.50492858886719,407.1672668457031,69.99092864990234,84.27145385742188,55.77236557006836,39.36970520019531,61.71597671508789,106.72854614257812,29.427989959716797,,6.7485833168029785,41.915000915527344
2017-11-30,36.563961029052734,8.24716854095459,27.291259765625,54.82623291015625,66.37699127197266,17.336437225341797,19.81400489807129,8.969921112060547,47.313724517822266,28.885562896728516,72.65856170654297,288.667236328125,20.542333602905273,212.35598754882812,23.38494873046875,164.65133666992188,8.703997611999512,41.874168395996094,105.86844635009766,412.806884765625,69.65643310546875,83.43275451660156,55.497047424316406,38.84223556518555,61.47758102416992,106.42898559570312,29.24292755126953,,6.646061420440674,41.380001068115234
2017-12-01,36.772212982177734,8.174339294433594,26.909587860107422,53.9526481628418,65.66558837890625,17.23853302001953,19.710981369018555,8.960772514343262,47.35558319091797,28.646615982055664,72.76123046875,289.6352844238281,20.58969497680664,211.31373596191406,23.27939224243164,163.58792114257812,8.68596363067627,41.401397705078125,104.21237182617188,406.841064453125,67.87789916992188,81.77397918701172,54.20743179321289,37.98611068725586,60.438907623291016,103.9469223022461,29.23676109313965,,6.552455425262451,41.32500076293945
