Date,Return_mkt
2021-09-08,-0.3846638174176674
2021-09-09,0.2463924298133868
2021-09-10,-1.07822299367777
2021-09-13,1.3393116825511946
2021-09-14,-1.4353133816163
2021-09-15,0.984642848416463
2021-09-16,-0.2140242642505484
2021-09-17,-0.3164752975493662
2021-09-20,-2.1532578091755843
2021-09-21,-0.2453365701280386
2021-09-22,1.416387176187605
2021-09-23,2.3697060402762538
2021-09-24,0.544805028986133
2021-09-27,1.3123040994294817
2021-09-28,-1.414419968142575
2021-09-29,0.0736571145833079
2021-09-30,-1.8032512616638905
2021-10-01,1.6478651376682578
2021-10-04,-0.953084729514839
2021-10-05,1.612423399099974
2021-10-06,0.2282470886339992
2021-10-07,0.8399287394565227
2021-10-08,0.5584013288787844
2021-10-11,-1.1214826791388184
2021-10-12,-0.3292877007752278
