Date,BAC,C,GS,JPM,MS
2013-12-18,12.424447059631348,38.6685905456543,139.49610900878906,41.410858154296875,23.202350616455078
2013-12-19,12.471956253051758,38.609039306640625,139.44029235839844,41.403629302978516,22.644678115844727
2013-12-20,12.35317611694336,38.85464096069336,139.75146484375,41.743648529052734,22.69603729248047
2013-12-23,12.424447059631348,39.003482818603516,140.796630859375,42.134315490722656,22.828115463256836
2013-12-24,12.432364463806152,39.018367767333984,140.54933166503906,42.141544342041016,22.754745483398438
2013-12-26,12.392770767211914,38.958824157714844,140.78062438964844,42.10537338256836,22.82077980041504
2013-12-27,12.408608436584473,38.89183807373047,140.70086669921875,42.06197738647461,22.791425704956055
2013-12-30,12.305663108825684,38.638816833496094,140.2062225341797,41.92450714111328,22.6373291015625
2013-12-31,12.329421997070312,38.78022003173828,141.4269256591797,42.30794143676758,23.011571884155273
2014-01-02,12.749114036560059,38.899295806884766,141.1317138671875,42.38804244995117,22.769412994384766
2014-01-03,12.994593620300293,39.740230560302734,142.1370086669922,42.71573257446289,23.121631622314453
2014-01-06,13.192562103271484,40.04535675048828,143.11038208007812,42.963321685791016,23.202350616455078
2014-01-07,13.0658597946167,40.32070541381836,142.2487030029297,42.4681510925293,23.128963470458984
2014-01-08,13.129213333129883,40.78955841064453,142.3683624267578,42.868656158447266,23.15831756591797
2014-01-09,13.327177047729492,41.07979202270508,141.53857421875,42.78855895996094,23.150976181030273
2014-01-10,13.27966594696045,40.72256851196289,142.3284912109375,42.59194564819336,22.9675350189209
2014-01-13,13.010428428649902,39.978370666503906,140.32594299316406,42.01665496826172,22.652006149291992
2014-01-14,13.27966594696045,40.149539947509766,140.90037536621094,42.04579162597656,22.82077980041504
2014-01-15,13.580577850341797,40.92350769042969,142.61569213867188,43.32013702392578,23.642623901367188
2014-01-16,13.525146484375,39.14487838745117,139.7593994140625,42.956031799316406,23.481189727783203
2014-01-17,13.46971321105957,38.899295806884766,140.64501953125,42.31523132324219,24.508485794067383
2014-01-21,13.46971321105957,38.586727142333984,138.18765258789062,42.35890197753906,23.943477630615234
2014-01-22,13.580577850341797,38.62392807006836,138.57057189941406,41.93656539916992,23.69398307800293
2014-01-23,13.350933074951172,37.74577331542969,136.23292541503906,41.120994567871094,23.099618911743164
2014-01-24,13.026270866394043,36.71134948730469,133.7515869140625,40.11608123779297,22.34381866455078
2014-01-27,12.9154052734375,36.32435989379883,131.39797973632812,40.11608123779297,21.991601943969727
2014-01-28,13.247991561889648,36.91227340698242,132.64259338378906,40.58941650390625,22.1090087890625
2014-01-29,13.20840072631836,35.78110122680664,130.76763916015625,40.436492919921875,22.006099700927734
2014-01-30,13.406367301940918,35.952293395996094,132.3154296875,40.778743743896484,22.035507202148438
2014-01-31,13.26382827758789,35.304710388183594,130.9431610107422,40.31269836425781,21.690053939819336
2014-02-03,12.947077751159668,34.49335479736328,127.51238250732422,39.5481071472168,21.27845001220703
2014-02-04,12.947077751159668,34.820865631103516,129.06024169921875,40.01414108276367,21.32990074157715
2014-02-05,12.986673355102539,35.02928924560547,127.9910888671875,40.20347595214844,21.44749641418457
2014-02-06,13.216315269470215,35.91508102416992,129.0522918701172,41.128273010253906,21.82236099243164
2014-02-07,13.319258689880371,36.72642135620117,129.1958770751953,41.230220794677734,21.82236099243164
2014-02-10,13.240068435668945,36.7115364074707,128.45387268066406,41.317623138427734,21.829702377319336
2014-02-11,13.36677074432373,36.96461868286133,131.1585693359375,41.8200569152832,22.248655319213867
2014-02-12,13.26382827758789,37.187923431396484,130.44851684570312,41.88559341430664,22.16780662536621
2014-02-13,13.26382827758789,37.11347579956055,130.8953399658203,42.2569694519043,21.984054565429688
2014-02-14,13.224235534667969,36.86039733886719,130.62403869628906,42.34435272216797,21.82236099243164
2014-02-18,13.042101860046387,36.756202697753906,131.3660125732422,42.59194564819336,21.7268009185791
2014-02-19,12.828300476074219,35.87040328979492,130.25701904296875,41.69626998901367,21.285799026489258
2014-02-20,12.907483100891113,35.82574462890625,131.24636840820312,41.92929458618164,21.55774688720703
2014-02-21,12.89957046508789,35.92251968383789,131.24636840820312,41.95112991333008,21.770902633666992
2014-02-24,13.089618682861328,36.45844650268555,132.8739471435547,42.2569694519043,22.278053283691406
2014-02-25,12.93915843963623,36.02672576904297,130.4325408935547,41.52878189086914,21.837055206298828
2014-02-26,12.931241989135742,35.96718215942383,130.32846069335938,41.32487869262695,22.006099700927734
2014-02-27,13.057938575744629,36.24260711669922,132.39390563964844,41.281192779541016,22.314804077148438
2014-02-28,13.089618682861328,36.197940826416016,133.2504425048828,41.37586212158203,22.63821029663086
2014-03-03,12.907483100891113,35.43869400024414,131.88148498535156,40.93168258666992,22.241313934326172
2014-03-04,13.247991561889648,36.346805572509766,135.07574462890625,41.69626998901367,22.85871124267578
2014-03-05,13.667928695678711,36.78596115112305,137.61343383789062,42.35164260864258,23.498172760009766
2014-03-06,13.747164726257324,37.0018310546875,138.1737823486328,42.8905029296875,23.402618408203125
2014-03-07,13.731321334838867,36.934837341308594,139.502685546875,43.254600524902344,23.67456817626953
2014-03-10,13.842248916625977,36.897621154785156,138.9022979736328,43.10896301269531,23.615772247314453
2014-03-11,13.683781623840332,36.0490608215332,136.00433349609375,42.37348556518555,23.299715042114258
2014-03-12,13.691703796386719,35.714107513427734,135.8682098388672,42.176876068115234,23.108612060546875
2014-03-13,13.59661865234375,35.230281829833984,133.45057678222656,41.81277847290039,23.108612060546875
2014-03-14,13.31137752532959,34.89530563354492,132.36984252929688,41.36128616333008,22.85871124267578
2014-03-17,13.557003021240234,35.528018951416016,133.56268310546875,41.92929458618164,23.05716323852539
2014-03-18,13.620391845703125,35.83320236206055,134.56332397460938,42.278812408447266,23.262969970703125
2014-03-19,13.818477630615234,36.42868423461914,134.6354217529297,42.453590393066406,23.38056182861328
2014-03-20,14.198806762695312,37.38145065307617,135.46798706054688,43.7716064453125,24.100872039794922
2014-03-21,13.913554191589355,37.277244567871094,133.65072631835938,43.8153076171875,23.961219787597656
2014-03-24,13.763016700744629,37.254920959472656,132.66604614257812,44.47068405151367,23.843624114990234
2014-03-25,13.636239051818848,37.441001892089844,130.68870544433594,44.36873245239258,23.21886444091797
2014-03-26,13.612469673156738,37.336788177490234,129.4718780517578,43.61869430541992,22.946914672851562
2014-03-27,13.47776985168457,35.31959533691406,129.92019653320312,43.63325881958008,22.71170997619629
2014-03-28,13.453999519348145,35.17071533203125,129.92822265625,43.72063446044922,22.71906089782715
2014-03-31,13.628314971923828,35.431243896484375,131.16903686523438,44.208534240722656,22.91016387939453
2014-04-01,13.739239692687988,35.58011245727539,132.82620239257812,44.179405212402344,22.939563751220703
2014-04-02,13.652085304260254,35.90763854980469,133.90689086914062,44.31863784790039,23.086565017700195
2014-04-03,13.588699340820312,35.49079132080078,132.96224975585938,44.450531005859375,22.74846076965332
2014-04-04,13.247987747192383,35.06650924682617,130.6807098388672,43.82766342163086,22.322160720825195
2014-04-07,12.978593826293945,34.64967346191406,126.93417358398438,43.23410415649414,21.697406768798828
2014-04-08,13.026138305664062,34.68688201904297,125.33306121826172,43.124183654785156,21.704748153686523
2014-04-09,13.168758392333984,35.10374450683594,126.6139144897461,43.43196105957031,22.21190643310547
2014-04-10,12.772584915161133,34.411476135253906,124.86870574951172,42.06166458129883,21.49894905090332
2014-04-11,12.495265007019043,34.0020866394043,122.25898742675781,40.52281188964844,20.92564582824707
2014-04-14,12.67750358581543,35.48335647583008,123.87604522705078,40.27367401123047,21.359294891357422
2014-04-15,12.986517906188965,35.959739685058594,124.02017974853516,40.15642166137695,21.719449996948242
2014-04-16,12.780506134033203,35.862972259521484,125.86144256591797,40.49351119995117,21.96935272216797
2014-04-17,12.796354293823242,35.89274978637695,126.03752899169922,40.46418762207031,22.608814239501953
2014-04-21,12.748812675476074,35.609893798828125,126.32572174072266,40.32497787475586,22.7705135345459
2014-04-22,12.907285690307617,35.743873596191406,128.4552001953125,40.896549224853516,22.932209014892578
2014-04-23,12.97066879272461,36.02672576904297,128.44723510742188,41.072391510009766,22.814607620239258
2014-04-24,12.94689655303955,35.97462844848633,128.7674102783203,41.17498779296875,22.741111755371094
2014-04-25,12.637883186340332,35.54288864135742,126.67799377441406,40.815940856933594,22.476512908935547
2014-04-28,11.845539093017578,35.20793533325195,125.31706237792969,40.66205596923828,22.115177154541016
2014-04-29,12.075323104858398,35.848079681396484,126.67799377441406,41.10905075073242,22.506011962890625
2014-04-30,11.996088981628418,35.661991119384766,127.94286346435547,41.0211181640625,22.808351516723633
2014-05-01,11.956465721130371,35.557762145996094,128.38314819335938,40.830596923828125,23.022199630737305
2014-05-02,12.083244323730469,35.53543472290039,127.19035339355469,40.72800064086914,22.631366729736328
2014-05-05,11.94854736328125,35.12595748901367,125.16500854492188,39.73142623901367,22.174163818359375
2014-05-06,11.671224594116211,34.51544952392578,123.7159652709961,39.08657455444336,21.724340438842773
2014-05-07,11.726690292358398,34.768592834472656,124.50054931640625,39.606842041015625,21.901321411132812
2014-05-08,11.82970142364502,35.09616470336914,126.00555419921875,39.834007263183594,21.89395523071289
2014-05-09,11.67915153503418,34.98448944091797,125.84542846679688,39.5775260925293,21.88656997680664
2014-05-12,11.940622329711914,35.19295120239258,127.72672271728516,40.0465202331543,22.36589813232422
2014-05-13,11.908930778503418,35.304622650146484,128.31106567382812,40.024532318115234,22.36589813232422
2014-05-14,11.758381843566895,35.08127975463867,127.64665222167969,39.834007263183594,22.306903839111328
2014-05-15,11.528603553771973,34.63456726074219,125.39707946777344,39.21113204956055,21.952943801879883
2014-05-16,11.496912002563477,34.57501220703125,125.22900390625,39.064579010009766,22.22579002380371
2014-05-19,11.623685836791992,34.82070541381836,126.22168731689453,39.44562911987305,22.240535736083984
2014-05-20,11.512754440307617,34.65691375732422,125.16500854492188,39.36502456665039,21.90869903564453
2014-05-21,11.576146125793457,34.88025665283203,127.56656646728516,39.658138275146484,22.129920959472656
2014-05-22,11.655376434326172,35.09616470336914,127.9668960571289,39.97322463989258,22.410139083862305
2014-05-23,11.663298606872559,35.207847595214844,128.21505737304688,39.95858383178711,22.483882904052734
2014-05-27,12.059473991394043,35.41631317138672,129.50392150878906,40.405574798583984,22.94846534729004
2014-05-28,11.996088981628418,35.23017120361328,129.4798583984375,40.63273239135742,22.808351516723633
2014-05-29,12.004011154174805,35.20039367675781,129.11839294433594,40.830596923828125,22.955835342407227
2014-05-30,11.996088981628418,35.41631317138672,128.3712921142578,40.720680236816406,22.756731033325195
2014-06-02,12.091169357299805,35.557762145996094,128.54803466796875,40.5594596862793,22.786222457885742
2014-06-03,12.051549911499023,35.877891540527344,129.9698028564453,40.742652893066406,22.749353408813477
2014-06-04,12.051549911499023,35.647098541259766,130.44369506835938,40.80128479003906,23.0074462890625
2014-06-05,12.225868225097656,36.20549774169922,130.59637451171875,41.497413635253906,23.32453727722168
2014-06-06,12.352641105651855,36.4288330078125,133.4961700439453,41.74656677246094,23.560514450073242
2014-06-09,12.550725936889648,36.912776947021484,133.34356689453125,42.07631301879883,23.582632064819336
2014-06-10,12.614116668701172,36.72665023803711,133.63270568847656,42.42804718017578,23.65637969970703
2014-06-11,12.352641105651855,36.339500427246094,132.8856658935547,41.96638488769531,23.36878776550293
2014-06-12,12.217945098876953,35.937469482421875,133.31141662597656,41.79786682128906,23.398283004760742
2014-06-13,12.233790397644043,35.43120574951172,133.25518798828125,41.79786682128906,23.295040130615234
2014-06-16,12.107014656066895,35.46842956542969,133.2230682373047,41.67327880859375,23.383535385131836
2014-06-17,12.352641105651855,35.58010482788086,135.12677001953125,42.07631301879883,23.966096878051758
2014-06-18,12.400181770324707,35.6843376159668,136.44418334960938,42.340126037597656,24.084075927734375
2014-06-19,12.320948600769043,35.40886306762695,136.3397979736328,41.9883918762207,23.995590209960938
2014-06-20,12.249592781066895,35.24507141113281,136.42819213867188,42.17157745361328,23.811237335205078
2014-06-23,12.400233268737793,35.781124114990234,136.74949645996094,42.640560150146484,23.9808406829834
2014-06-24,12.281305313110352,35.59498596191406,135.1348876953125,42.07631301879883,23.619504928588867
2014-06-25,12.265448570251465,35.602439880371094,135.25534057617188,42.15691375732422,23.766990661621094
2014-06-26,12.217873573303223,35.16315460205078,134.95816040039062,42.05433654785156,23.516267776489258
2014-06-27,12.154449462890625,35.09616470336914,133.97015380859375,42.15691375732422,23.265541076660156
2014-06-30,12.186162948608398,35.066383361816406,134.500244140625,42.22286605834961,23.84073257446289
